,Name,Distance,Rating,Station Name
444,Taormina,1149.6070313784464,5.0,Bussum Zuid
445,Ristobar Italica,1083.0744620729238,2.4,Bussum Zuid
446,Le Bon,1008.7088239418918,4.0,Bussum Zuid
447,De Bonte Bengel,574.7221520255662,2.8,Bussum Zuid
448,Subway,861.8243738210845,5.0,Bussum Zuid
449,Cafe Bali,920.3244724023469,3.7,Bussum Zuid
450,De Binnenkomer,599.4072940907039,4.7,Boxmeer
451,Vers Eten & Drinken,77.34336015072499,4.5,Boxmeer
452,Daikichi,54.04131208278735,4.0,Boxmeer
453,Burger King,38.753209797124605,3.0,Boxmeer
454,Deli,1009.748379483375,4.8,Boxmeer
455,Anne & Max,1050.9389047964175,4.8,Boxmeer
456,De Buren,1060.7939670377473,4.1,Boxmeer
457,King Sing,212.2733144925375,3.0,Boxmeer
458,Aloha,852.7449434363177,4.0,Boxmeer
459,Stadsstrand de Kade,620.6513341917654,5.0,Boxmeer
460,Alkmaars Koffiehuis,723.9196172713763,5.0,Boxmeer
461,Schots Restaurant Hielander,1008.5839781538273,3.8,Boxmeer
462,Saladebar Oogst,479.2986157354422,5.0,Boxmeer
463,Irish Pub Gunnery's,1101.3625315377635,5.0,Boxmeer
464,Mojo's,942.0027393749233,5.0,Boxmeer
465,Het Grand Cafeetje,935.7281656931732,4.0,Boxmeer
466,Horecacentrum De Studio,516.498093746401,5.0,Boxmeer
467,Vito,1485.8453538466451,4.3,Boxmeer
468,Abby's,852.017140325663,4.3,Boxmeer
469,Proeflokaal Bregje,525.2107427451322,2.3,Boxmeer
470,restaurant zegels,744.6440355872974,4.7,Boxmeer
471,Meat & Co,1020.6355087576528,4.3,Boxmeer
472,Fresh Food,93.87041630226362,0.0,Boxmeer
473,Petershoek Café,90.49918999393957,0.0,Boxmeer
474,Burgers & Zo,566.070511391871,3.5,Boxmeer
475,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Boxmeer
476,Heeren van Sonoy,811.7969541676354,3.0,Boxmeer
477,Gulden Vlies,749.6198242086455,4.0,Boxmeer
478,La Cubanita Alkmaar,1019.1139257354848,5.0,Boxmeer
479,SuperThai Restaurant ,749.6106910535735,3.3,Boxmeer
480,Café-Bar Odeon,1117.6786219087742,4.0,Boxmeer
481,Grand Café Klunder,491.1964571528282,0.0,Boxmeer
482,1480 Food Bar,1019.4541370951409,4.0,Boxmeer
483,Restaurant Tapas &,1057.2459116972116,5.0,Boxmeer
484,Happy Italy,518.4117475871739,3.3,Boxmeer
485,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Boxmeer
486,Proeflokaal De Boom,942.184391949158,0.0,Boxmeer
487,Kunchai,994.5218072237367,4.5,Boxmeer
488,Cafe De Pilaren,1085.9413393183647,5.0,Boxmeer
489,Moeke,484.4824365505958,0.0,Boxmeer
490,De Amstelhoek,967.9020076874574,4.0,Boxmeer
491,Il Colosseo,738.3859911669595,5.0,Boxmeer
492,Rue de la Plume,789.023446360917,5.0,Boxmeer
493,'t Friethuys,937.8352468571736,5.0,Boxmeer
494,Taormina,1149.6070313784464,5.0,Boxmeer
495,Ristobar Italica,1083.0744620729238,2.4,Boxmeer
496,Le Bon,1008.7088239418918,4.0,Boxmeer
497,De Bonte Bengel,574.7221520255662,2.8,Boxmeer
498,Subway,861.8243738210845,5.0,Boxmeer
499,Cafe Bali,920.3244724023469,3.7,Boxmeer
500,De Binnenkomer,599.4072940907039,4.7,Didam
501,Vers Eten & Drinken,77.34336015072499,4.5,Didam
502,Daikichi,54.04131208278735,4.0,Didam
503,Burger King,38.753209797124605,3.0,Didam
504,Deli,1009.748379483375,4.8,Didam
505,Anne & Max,1050.9389047964175,4.8,Didam
506,De Buren,1060.7939670377473,4.1,Didam
507,King Sing,212.2733144925375,3.0,Didam
508,Aloha,852.7449434363177,4.0,Didam
509,Stadsstrand de Kade,620.6513341917654,5.0,Didam
510,Alkmaars Koffiehuis,723.9196172713763,5.0,Didam
511,Schots Restaurant Hielander,1008.5839781538273,3.8,Didam
512,Saladebar Oogst,479.2986157354422,5.0,Didam
513,Irish Pub Gunnery's,1101.3625315377635,5.0,Didam
514,Mojo's,942.0027393749233,5.0,Didam
515,Het Grand Cafeetje,935.7281656931732,4.0,Didam
516,Horecacentrum De Studio,516.498093746401,5.0,Didam
517,Vito,1485.8453538466451,4.3,Didam
518,Abby's,852.017140325663,4.3,Didam
519,Proeflokaal Bregje,525.2107427451322,2.3,Didam
520,restaurant zegels,744.6440355872974,4.7,Didam
521,Meat & Co,1020.6355087576528,4.3,Didam
522,Fresh Food,93.87041630226362,0.0,Didam
523,Petershoek Café,90.49918999393957,0.0,Didam
524,Burgers & Zo,566.070511391871,3.5,Didam
525,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Didam
526,Heeren van Sonoy,811.7969541676354,3.0,Didam
527,Gulden Vlies,749.6198242086455,4.0,Didam
528,La Cubanita Alkmaar,1019.1139257354848,5.0,Didam
529,SuperThai Restaurant ,749.6106910535735,3.3,Didam
530,Café-Bar Odeon,1117.6786219087742,4.0,Didam
531,Grand Café Klunder,491.1964571528282,0.0,Didam
532,1480 Food Bar,1019.4541370951409,4.0,Didam
533,Restaurant Tapas &,1057.2459116972116,5.0,Didam
534,Happy Italy,518.4117475871739,3.3,Didam
535,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Didam
536,Proeflokaal De Boom,942.184391949158,0.0,Didam
537,Kunchai,994.5218072237367,4.5,Didam
538,Cafe De Pilaren,1085.9413393183647,5.0,Didam
539,Moeke,484.4824365505958,0.0,Didam
540,De Amstelhoek,967.9020076874574,4.0,Didam
541,Il Colosseo,738.3859911669595,5.0,Didam
542,Rue de la Plume,789.023446360917,5.0,Didam
543,'t Friethuys,937.8352468571736,5.0,Didam
544,Taormina,1149.6070313784464,5.0,Didam
545,Ristobar Italica,1083.0744620729238,2.4,Didam
546,Le Bon,1008.7088239418918,4.0,Didam
547,De Bonte Bengel,574.7221520255662,2.8,Didam
548,Subway,861.8243738210845,5.0,Didam
549,Cafe Bali,920.3244724023469,3.7,Didam
550,De Binnenkomer,599.4072940907039,4.7,Delfzijl
551,Vers Eten & Drinken,77.34336015072499,4.5,Delfzijl
552,Daikichi,54.04131208278735,4.0,Delfzijl
553,Burger King,38.753209797124605,3.0,Delfzijl
554,Deli,1009.748379483375,4.8,Delfzijl
555,Anne & Max,1050.9389047964175,4.8,Delfzijl
556,De Buren,1060.7939670377473,4.1,Delfzijl
557,King Sing,212.2733144925375,3.0,Delfzijl
558,Aloha,852.7449434363177,4.0,Delfzijl
559,Stadsstrand de Kade,620.6513341917654,5.0,Delfzijl
560,Alkmaars Koffiehuis,723.9196172713763,5.0,Delfzijl
561,Schots Restaurant Hielander,1008.5839781538273,3.8,Delfzijl
562,Saladebar Oogst,479.2986157354422,5.0,Delfzijl
563,Irish Pub Gunnery's,1101.3625315377635,5.0,Delfzijl
564,Mojo's,942.0027393749233,5.0,Delfzijl
565,Het Grand Cafeetje,935.7281656931732,4.0,Delfzijl
566,Horecacentrum De Studio,516.498093746401,5.0,Delfzijl
567,Vito,1485.8453538466451,4.3,Delfzijl
568,Abby's,852.017140325663,4.3,Delfzijl
569,Proeflokaal Bregje,525.2107427451322,2.3,Delfzijl
570,restaurant zegels,744.6440355872974,4.7,Delfzijl
571,Meat & Co,1020.6355087576528,4.3,Delfzijl
572,Fresh Food,93.87041630226362,0.0,Delfzijl
573,Petershoek Café,90.49918999393957,0.0,Delfzijl
574,Burgers & Zo,566.070511391871,3.5,Delfzijl
575,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Delfzijl
576,Heeren van Sonoy,811.7969541676354,3.0,Delfzijl
577,Gulden Vlies,749.6198242086455,4.0,Delfzijl
578,La Cubanita Alkmaar,1019.1139257354848,5.0,Delfzijl
579,SuperThai Restaurant ,749.6106910535735,3.3,Delfzijl
580,Café-Bar Odeon,1117.6786219087742,4.0,Delfzijl
581,Grand Café Klunder,491.1964571528282,0.0,Delfzijl
582,1480 Food Bar,1019.4541370951409,4.0,Delfzijl
583,Restaurant Tapas &,1057.2459116972116,5.0,Delfzijl
584,Happy Italy,518.4117475871739,3.3,Delfzijl
585,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Delfzijl
586,Proeflokaal De Boom,942.184391949158,0.0,Delfzijl
587,Kunchai,994.5218072237367,4.5,Delfzijl
588,Cafe De Pilaren,1085.9413393183647,5.0,Delfzijl
589,Moeke,484.4824365505958,0.0,Delfzijl
590,De Amstelhoek,967.9020076874574,4.0,Delfzijl
591,Il Colosseo,738.3859911669595,5.0,Delfzijl
592,Rue de la Plume,789.023446360917,5.0,Delfzijl
593,'t Friethuys,937.8352468571736,5.0,Delfzijl
594,Taormina,1149.6070313784464,5.0,Delfzijl
595,Ristobar Italica,1083.0744620729238,2.4,Delfzijl
596,Le Bon,1008.7088239418918,4.0,Delfzijl
597,De Bonte Bengel,574.7221520255662,2.8,Delfzijl
598,Subway,861.8243738210845,5.0,Delfzijl
599,Cafe Bali,920.3244724023469,3.7,Delfzijl
600,De Binnenkomer,599.4072940907039,4.7,Pijnacker Zuid
601,Vers Eten & Drinken,77.34336015072499,4.5,Pijnacker Zuid
602,Daikichi,54.04131208278735,4.0,Pijnacker Zuid
603,Burger King,38.753209797124605,3.0,Pijnacker Zuid
604,Deli,1009.748379483375,4.8,Pijnacker Zuid
605,Anne & Max,1050.9389047964175,4.8,Pijnacker Zuid
606,De Buren,1060.7939670377473,4.1,Pijnacker Zuid
607,King Sing,212.2733144925375,3.0,Pijnacker Zuid
608,Aloha,852.7449434363177,4.0,Pijnacker Zuid
609,Stadsstrand de Kade,620.6513341917654,5.0,Pijnacker Zuid
610,Alkmaars Koffiehuis,723.9196172713763,5.0,Pijnacker Zuid
611,Schots Restaurant Hielander,1008.5839781538273,3.8,Pijnacker Zuid
612,Saladebar Oogst,479.2986157354422,5.0,Pijnacker Zuid
613,Irish Pub Gunnery's,1101.3625315377635,5.0,Pijnacker Zuid
614,Mojo's,942.0027393749233,5.0,Pijnacker Zuid
615,Het Grand Cafeetje,935.7281656931732,4.0,Pijnacker Zuid
616,Horecacentrum De Studio,516.498093746401,5.0,Pijnacker Zuid
617,Vito,1485.8453538466451,4.3,Pijnacker Zuid
618,Abby's,852.017140325663,4.3,Pijnacker Zuid
619,Proeflokaal Bregje,525.2107427451322,2.3,Pijnacker Zuid
620,restaurant zegels,744.6440355872974,4.7,Pijnacker Zuid
621,Meat & Co,1020.6355087576528,4.3,Pijnacker Zuid
622,Fresh Food,93.87041630226362,0.0,Pijnacker Zuid
623,Petershoek Café,90.49918999393957,0.0,Pijnacker Zuid
624,Burgers & Zo,566.070511391871,3.5,Pijnacker Zuid
625,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Pijnacker Zuid
626,Heeren van Sonoy,811.7969541676354,3.0,Pijnacker Zuid
627,Gulden Vlies,749.6198242086455,4.0,Pijnacker Zuid
628,La Cubanita Alkmaar,1019.1139257354848,5.0,Pijnacker Zuid
629,SuperThai Restaurant ,749.6106910535735,3.3,Pijnacker Zuid
630,Café-Bar Odeon,1117.6786219087742,4.0,Pijnacker Zuid
631,Grand Café Klunder,491.1964571528282,0.0,Pijnacker Zuid
632,1480 Food Bar,1019.4541370951409,4.0,Pijnacker Zuid
633,Restaurant Tapas &,1057.2459116972116,5.0,Pijnacker Zuid
634,Happy Italy,518.4117475871739,3.3,Pijnacker Zuid
635,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Pijnacker Zuid
636,Proeflokaal De Boom,942.184391949158,0.0,Pijnacker Zuid
637,Kunchai,994.5218072237367,4.5,Pijnacker Zuid
638,Cafe De Pilaren,1085.9413393183647,5.0,Pijnacker Zuid
639,Moeke,484.4824365505958,0.0,Pijnacker Zuid
640,De Amstelhoek,967.9020076874574,4.0,Pijnacker Zuid
641,Il Colosseo,738.3859911669595,5.0,Pijnacker Zuid
642,Rue de la Plume,789.023446360917,5.0,Pijnacker Zuid
643,'t Friethuys,937.8352468571736,5.0,Pijnacker Zuid
644,Taormina,1149.6070313784464,5.0,Pijnacker Zuid
645,Ristobar Italica,1083.0744620729238,2.4,Pijnacker Zuid
646,Le Bon,1008.7088239418918,4.0,Pijnacker Zuid
647,De Bonte Bengel,574.7221520255662,2.8,Pijnacker Zuid
648,Subway,861.8243738210845,5.0,Pijnacker Zuid
649,Cafe Bali,920.3244724023469,3.7,Pijnacker Zuid
650,De Binnenkomer,599.4072940907039,4.7,Maassluis
651,Vers Eten & Drinken,77.34336015072499,4.5,Maassluis
652,Daikichi,54.04131208278735,4.0,Maassluis
653,Burger King,38.753209797124605,3.0,Maassluis
654,Deli,1009.748379483375,4.8,Maassluis
655,Anne & Max,1050.9389047964175,4.8,Maassluis
656,De Buren,1060.7939670377473,4.1,Maassluis
657,King Sing,212.2733144925375,3.0,Maassluis
658,Aloha,852.7449434363177,4.0,Maassluis
659,Stadsstrand de Kade,620.6513341917654,5.0,Maassluis
660,Alkmaars Koffiehuis,723.9196172713763,5.0,Maassluis
661,Schots Restaurant Hielander,1008.5839781538273,3.8,Maassluis
662,Saladebar Oogst,479.2986157354422,5.0,Maassluis
663,Irish Pub Gunnery's,1101.3625315377635,5.0,Maassluis
664,Mojo's,942.0027393749233,5.0,Maassluis
665,Het Grand Cafeetje,935.7281656931732,4.0,Maassluis
666,Horecacentrum De Studio,516.498093746401,5.0,Maassluis
667,Vito,1485.8453538466451,4.3,Maassluis
668,Abby's,852.017140325663,4.3,Maassluis
669,Proeflokaal Bregje,525.2107427451322,2.3,Maassluis
670,restaurant zegels,744.6440355872974,4.7,Maassluis
671,Meat & Co,1020.6355087576528,4.3,Maassluis
672,Fresh Food,93.87041630226362,0.0,Maassluis
673,Petershoek Café,90.49918999393957,0.0,Maassluis
674,Burgers & Zo,566.070511391871,3.5,Maassluis
675,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Maassluis
676,Heeren van Sonoy,811.7969541676354,3.0,Maassluis
677,Gulden Vlies,749.6198242086455,4.0,Maassluis
678,La Cubanita Alkmaar,1019.1139257354848,5.0,Maassluis
679,SuperThai Restaurant ,749.6106910535735,3.3,Maassluis
680,Café-Bar Odeon,1117.6786219087742,4.0,Maassluis
681,Grand Café Klunder,491.1964571528282,0.0,Maassluis
682,1480 Food Bar,1019.4541370951409,4.0,Maassluis
683,Restaurant Tapas &,1057.2459116972116,5.0,Maassluis
684,Happy Italy,518.4117475871739,3.3,Maassluis
685,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Maassluis
686,Proeflokaal De Boom,942.184391949158,0.0,Maassluis
687,Kunchai,994.5218072237367,4.5,Maassluis
688,Cafe De Pilaren,1085.9413393183647,5.0,Maassluis
689,Moeke,484.4824365505958,0.0,Maassluis
690,De Amstelhoek,967.9020076874574,4.0,Maassluis
691,Il Colosseo,738.3859911669595,5.0,Maassluis
692,Rue de la Plume,789.023446360917,5.0,Maassluis
693,'t Friethuys,937.8352468571736,5.0,Maassluis
694,Taormina,1149.6070313784464,5.0,Maassluis
695,Ristobar Italica,1083.0744620729238,2.4,Maassluis
696,Le Bon,1008.7088239418918,4.0,Maassluis
697,De Bonte Bengel,574.7221520255662,2.8,Maassluis
698,Subway,861.8243738210845,5.0,Maassluis
699,Cafe Bali,920.3244724023469,3.7,Maassluis
700,De Binnenkomer,599.4072940907039,4.7,OV-ebike Driebergen-Zeist
701,Vers Eten & Drinken,77.34336015072499,4.5,OV-ebike Driebergen-Zeist
702,Daikichi,54.04131208278735,4.0,OV-ebike Driebergen-Zeist
703,Burger King,38.753209797124605,3.0,OV-ebike Driebergen-Zeist
704,Deli,1009.748379483375,4.8,OV-ebike Driebergen-Zeist
705,Anne & Max,1050.9389047964175,4.8,OV-ebike Driebergen-Zeist
706,De Buren,1060.7939670377473,4.1,OV-ebike Driebergen-Zeist
707,King Sing,212.2733144925375,3.0,OV-ebike Driebergen-Zeist
708,Aloha,852.7449434363177,4.0,OV-ebike Driebergen-Zeist
709,Stadsstrand de Kade,620.6513341917654,5.0,OV-ebike Driebergen-Zeist
710,Alkmaars Koffiehuis,723.9196172713763,5.0,OV-ebike Driebergen-Zeist
711,Schots Restaurant Hielander,1008.5839781538273,3.8,OV-ebike Driebergen-Zeist
712,Saladebar Oogst,479.2986157354422,5.0,OV-ebike Driebergen-Zeist
713,Irish Pub Gunnery's,1101.3625315377635,5.0,OV-ebike Driebergen-Zeist
714,Mojo's,942.0027393749233,5.0,OV-ebike Driebergen-Zeist
715,Het Grand Cafeetje,935.7281656931732,4.0,OV-ebike Driebergen-Zeist
716,Horecacentrum De Studio,516.498093746401,5.0,OV-ebike Driebergen-Zeist
717,Vito,1485.8453538466451,4.3,OV-ebike Driebergen-Zeist
718,Abby's,852.017140325663,4.3,OV-ebike Driebergen-Zeist
719,Proeflokaal Bregje,525.2107427451322,2.3,OV-ebike Driebergen-Zeist
720,restaurant zegels,744.6440355872974,4.7,OV-ebike Driebergen-Zeist
721,Meat & Co,1020.6355087576528,4.3,OV-ebike Driebergen-Zeist
722,Fresh Food,93.87041630226362,0.0,OV-ebike Driebergen-Zeist
723,Petershoek Café,90.49918999393957,0.0,OV-ebike Driebergen-Zeist
724,Burgers & Zo,566.070511391871,3.5,OV-ebike Driebergen-Zeist
725,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,OV-ebike Driebergen-Zeist
726,Heeren van Sonoy,811.7969541676354,3.0,OV-ebike Driebergen-Zeist
727,Gulden Vlies,749.6198242086455,4.0,OV-ebike Driebergen-Zeist
728,La Cubanita Alkmaar,1019.1139257354848,5.0,OV-ebike Driebergen-Zeist
729,SuperThai Restaurant ,749.6106910535735,3.3,OV-ebike Driebergen-Zeist
730,Café-Bar Odeon,1117.6786219087742,4.0,OV-ebike Driebergen-Zeist
731,Grand Café Klunder,491.1964571528282,0.0,OV-ebike Driebergen-Zeist
732,1480 Food Bar,1019.4541370951409,4.0,OV-ebike Driebergen-Zeist
733,Restaurant Tapas &,1057.2459116972116,5.0,OV-ebike Driebergen-Zeist
734,Happy Italy,518.4117475871739,3.3,OV-ebike Driebergen-Zeist
735,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,OV-ebike Driebergen-Zeist
736,Proeflokaal De Boom,942.184391949158,0.0,OV-ebike Driebergen-Zeist
737,Kunchai,994.5218072237367,4.5,OV-ebike Driebergen-Zeist
738,Cafe De Pilaren,1085.9413393183647,5.0,OV-ebike Driebergen-Zeist
739,Moeke,484.4824365505958,0.0,OV-ebike Driebergen-Zeist
740,De Amstelhoek,967.9020076874574,4.0,OV-ebike Driebergen-Zeist
741,Il Colosseo,738.3859911669595,5.0,OV-ebike Driebergen-Zeist
742,Rue de la Plume,789.023446360917,5.0,OV-ebike Driebergen-Zeist
743,'t Friethuys,937.8352468571736,5.0,OV-ebike Driebergen-Zeist
744,Taormina,1149.6070313784464,5.0,OV-ebike Driebergen-Zeist
745,Ristobar Italica,1083.0744620729238,2.4,OV-ebike Driebergen-Zeist
746,Le Bon,1008.7088239418918,4.0,OV-ebike Driebergen-Zeist
747,De Bonte Bengel,574.7221520255662,2.8,OV-ebike Driebergen-Zeist
748,Subway,861.8243738210845,5.0,OV-ebike Driebergen-Zeist
749,Cafe Bali,920.3244724023469,3.7,OV-ebike Driebergen-Zeist
750,De Binnenkomer,599.4072940907039,4.7,Amsterdam Sloterdijk
751,Vers Eten & Drinken,77.34336015072499,4.5,Amsterdam Sloterdijk
752,Daikichi,54.04131208278735,4.0,Amsterdam Sloterdijk
753,Burger King,38.753209797124605,3.0,Amsterdam Sloterdijk
754,Deli,1009.748379483375,4.8,Amsterdam Sloterdijk
755,Anne & Max,1050.9389047964175,4.8,Amsterdam Sloterdijk
756,De Buren,1060.7939670377473,4.1,Amsterdam Sloterdijk
757,King Sing,212.2733144925375,3.0,Amsterdam Sloterdijk
758,Aloha,852.7449434363177,4.0,Amsterdam Sloterdijk
759,Stadsstrand de Kade,620.6513341917654,5.0,Amsterdam Sloterdijk
760,Alkmaars Koffiehuis,723.9196172713763,5.0,Amsterdam Sloterdijk
761,Schots Restaurant Hielander,1008.5839781538273,3.8,Amsterdam Sloterdijk
762,Saladebar Oogst,479.2986157354422,5.0,Amsterdam Sloterdijk
763,Irish Pub Gunnery's,1101.3625315377635,5.0,Amsterdam Sloterdijk
764,Mojo's,942.0027393749233,5.0,Amsterdam Sloterdijk
765,Het Grand Cafeetje,935.7281656931732,4.0,Amsterdam Sloterdijk
766,Horecacentrum De Studio,516.498093746401,5.0,Amsterdam Sloterdijk
767,Vito,1485.8453538466451,4.3,Amsterdam Sloterdijk
768,Abby's,852.017140325663,4.3,Amsterdam Sloterdijk
769,Proeflokaal Bregje,525.2107427451322,2.3,Amsterdam Sloterdijk
770,restaurant zegels,744.6440355872974,4.7,Amsterdam Sloterdijk
771,Meat & Co,1020.6355087576528,4.3,Amsterdam Sloterdijk
772,Fresh Food,93.87041630226362,0.0,Amsterdam Sloterdijk
773,Petershoek Café,90.49918999393957,0.0,Amsterdam Sloterdijk
774,Burgers & Zo,566.070511391871,3.5,Amsterdam Sloterdijk
775,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Amsterdam Sloterdijk
776,Heeren van Sonoy,811.7969541676354,3.0,Amsterdam Sloterdijk
777,Gulden Vlies,749.6198242086455,4.0,Amsterdam Sloterdijk
778,La Cubanita Alkmaar,1019.1139257354848,5.0,Amsterdam Sloterdijk
779,SuperThai Restaurant ,749.6106910535735,3.3,Amsterdam Sloterdijk
780,Café-Bar Odeon,1117.6786219087742,4.0,Amsterdam Sloterdijk
781,Grand Café Klunder,491.1964571528282,0.0,Amsterdam Sloterdijk
782,1480 Food Bar,1019.4541370951409,4.0,Amsterdam Sloterdijk
783,Restaurant Tapas &,1057.2459116972116,5.0,Amsterdam Sloterdijk
784,Happy Italy,518.4117475871739,3.3,Amsterdam Sloterdijk
785,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Amsterdam Sloterdijk
786,Proeflokaal De Boom,942.184391949158,0.0,Amsterdam Sloterdijk
787,Kunchai,994.5218072237367,4.5,Amsterdam Sloterdijk
788,Cafe De Pilaren,1085.9413393183647,5.0,Amsterdam Sloterdijk
789,Moeke,484.4824365505958,0.0,Amsterdam Sloterdijk
790,De Amstelhoek,967.9020076874574,4.0,Amsterdam Sloterdijk
791,Il Colosseo,738.3859911669595,5.0,Amsterdam Sloterdijk
792,Rue de la Plume,789.023446360917,5.0,Amsterdam Sloterdijk
793,'t Friethuys,937.8352468571736,5.0,Amsterdam Sloterdijk
794,Taormina,1149.6070313784464,5.0,Amsterdam Sloterdijk
795,Ristobar Italica,1083.0744620729238,2.4,Amsterdam Sloterdijk
796,Le Bon,1008.7088239418918,4.0,Amsterdam Sloterdijk
797,De Bonte Bengel,574.7221520255662,2.8,Amsterdam Sloterdijk
798,Subway,861.8243738210845,5.0,Amsterdam Sloterdijk
799,Cafe Bali,920.3244724023469,3.7,Amsterdam Sloterdijk
800,De Binnenkomer,599.4072940907039,4.7,Dieren
801,Vers Eten & Drinken,77.34336015072499,4.5,Dieren
802,Daikichi,54.04131208278735,4.0,Dieren
803,Burger King,38.753209797124605,3.0,Dieren
804,Deli,1009.748379483375,4.8,Dieren
805,Anne & Max,1050.9389047964175,4.8,Dieren
806,De Buren,1060.7939670377473,4.1,Dieren
807,King Sing,212.2733144925375,3.0,Dieren
808,Aloha,852.7449434363177,4.0,Dieren
809,Stadsstrand de Kade,620.6513341917654,5.0,Dieren
810,Alkmaars Koffiehuis,723.9196172713763,5.0,Dieren
811,Schots Restaurant Hielander,1008.5839781538273,3.8,Dieren
812,Saladebar Oogst,479.2986157354422,5.0,Dieren
813,Irish Pub Gunnery's,1101.3625315377635,5.0,Dieren
814,Mojo's,942.0027393749233,5.0,Dieren
815,Het Grand Cafeetje,935.7281656931732,4.0,Dieren
816,Horecacentrum De Studio,516.498093746401,5.0,Dieren
817,Vito,1485.8453538466451,4.3,Dieren
818,Abby's,852.017140325663,4.3,Dieren
819,Proeflokaal Bregje,525.2107427451322,2.3,Dieren
820,restaurant zegels,744.6440355872974,4.7,Dieren
821,Meat & Co,1020.6355087576528,4.3,Dieren
822,Fresh Food,93.87041630226362,0.0,Dieren
823,Petershoek Café,90.49918999393957,0.0,Dieren
824,Burgers & Zo,566.070511391871,3.5,Dieren
825,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Dieren
826,Heeren van Sonoy,811.7969541676354,3.0,Dieren
827,Gulden Vlies,749.6198242086455,4.0,Dieren
828,La Cubanita Alkmaar,1019.1139257354848,5.0,Dieren
829,SuperThai Restaurant ,749.6106910535735,3.3,Dieren
830,Café-Bar Odeon,1117.6786219087742,4.0,Dieren
831,Grand Café Klunder,491.1964571528282,0.0,Dieren
832,1480 Food Bar,1019.4541370951409,4.0,Dieren
833,Restaurant Tapas &,1057.2459116972116,5.0,Dieren
834,Happy Italy,518.4117475871739,3.3,Dieren
835,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Dieren
836,Proeflokaal De Boom,942.184391949158,0.0,Dieren
837,Kunchai,994.5218072237367,4.5,Dieren
838,Cafe De Pilaren,1085.9413393183647,5.0,Dieren
839,Moeke,484.4824365505958,0.0,Dieren
840,De Amstelhoek,967.9020076874574,4.0,Dieren
841,Il Colosseo,738.3859911669595,5.0,Dieren
842,Rue de la Plume,789.023446360917,5.0,Dieren
